Interval Data Recording,
,,,,,
Sequence #,Timestamp,A1 kWh,A2 kWh,A3 kWh,A System kWh
68283,2038/01/13 12:27:23 AM,325644.97,159190.73,329651.91,814487.62
68284,2038/01/13 12:42:23 AM,325645.03,159190.75,329652.09,814487.87
68285,2038/01/13 12:57:24 AM,325645.09,159190.78,329652.28,814488.12
68286,2038/01/13 01:12:24 AM,325645.16,159190.80,329652.47,814488.37
68287,2038/01/13 01:27:25 AM,325645.22,159190.81,329652.66,814488.69
68288,2038/01/13 01:42:25 AM,325645.28,159190.84,329652.84,814489.00
68289,2038/01/13 01:57:26 AM,325645.34,159190.86,329653.03,814489.25
68290,2038/01/13 02:12:26 AM,325645.41,159190.89,329653.22,814489.50
68291,2038/01/13 02:27:27 AM,325645.44,159190.91,329653.41,814489.75
68292,2038/01/13 02:42:27 AM,325645.50,159190.94,329653.56,814490.00
68293,2038/01/13 02:57:28 AM,325645.56,159190.95,329653.75,814490.25
68294,2038/01/13 03:12:28 AM,325645.62,159190.97,329653.94,814490.50
68295,2038/01/13 03:27:29 AM,325645.69,159191.00,329654.12,814490.81
68296,2038/01/13 03:42:29 AM,325645.75,159191.02,329654.31,814491.06
68297,2038/01/13 03:57:30 AM,325645.81,159191.05,329654.50,814491.37
68298,2038/01/13 04:12:30 AM,325645.87,159191.06,329654.69,814491.62
68299,2038/01/13 04:27:31 AM,325645.94,159191.08,329654.87,814491.87
68300,2038/01/13 04:42:31 AM,325645.97,159191.11,329655.06,814492.12
68301,2038/01/13 04:57:32 AM,325646.06,159191.12,329655.25,814492.44
68302,2038/01/13 05:12:32 AM,325646.12,159191.16,329655.44,814492.75
68303,2038/01/13 05:27:33 AM,325646.25,159191.23,329655.69,814493.19
68304,2038/01/13 05:42:33 AM,325646.50,159191.45,329656.06,814494.00
68305,2038/01/13 05:57:34 AM,325646.75,159191.69,329656.44,814494.87
68306,2038/01/13 06:12:34 AM,325647.00,159191.89,329656.81,814495.69
68307,2038/01/13 06:27:35 AM,325647.34,159192.06,329657.25,814496.62
68308,2038/01/13 06:42:35 AM,325647.62,159192.20,329657.69,814497.50
68309,2038/01/13 06:57:35 AM,325653.87,159198.25,329664.34,814516.50
68310,2038/01/13 07:12:36 AM,325694.69,159237.95,329704.00,814636.62
68311,2038/01/13 07:27:36 AM,325739.06,159280.81,329746.91,814766.75
68312,2038/01/13 07:42:37 AM,325784.03,159324.30,329790.44,814898.75
68313,2038/01/13 07:57:37 AM,325812.75,159352.64,329818.59,814984.00
68314,2038/01/13 08:12:38 AM,325822.81,159363.11,329828.91,815014.87
68315,2038/01/13 08:27:38 AM,325829.59,159370.47,329836.16,815036.25
68316,2038/01/13 08:42:39 AM,325835.87,159377.31,329842.84,815056.00
68317,2038/01/13 08:57:39 AM,325842.53,159384.42,329849.75,815076.69
68318,2038/01/13 09:12:40 AM,325849.06,159391.30,329856.44,815096.81
68319,2038/01/13 09:27:40 AM,325855.44,159398.12,329863.12,815116.69
68320,2038/01/13 09:42:41 AM,325862.03,159405.03,329869.87,815136.94
68321,2038/01/13 09:57:41 AM,325868.44,159411.87,329876.59,815156.87
68322,2038/01/13 10:12:42 AM,325874.81,159418.61,329883.31,815176.75
68323,2038/01/13 10:27:42 AM,325881.37,159425.70,329890.22,815197.25
68324,2038/01/13 10:42:43 AM,325888.69,159433.53,329897.87,815220.12
68325,2038/01/13 10:57:43 AM,325897.06,159442.12,329906.47,815245.62
68326,2038/01/13 11:12:44 AM,325906.37,159451.50,329915.81,815273.69
68327,2038/01/13 11:27:44 AM,325915.56,159460.86,329925.06,815301.50
68328,2038/01/13 11:42:45 AM,325924.56,159470.28,329934.12,815329.00
68329,2038/01/13 11:57:45 AM,325934.16,159480.16,329943.75,815358.06
68330,2038/01/13 12:12:46 PM,325943.56,159489.83,329953.16,815386.50
68331,2038/01/13 12:27:46 PM,325952.69,159499.22,329962.25,815414.12
68332,2038/01/13 12:42:47 PM,325956.47,159503.02,329966.22,815425.75
68333,2038/01/13 12:57:47 PM,325958.56,159505.08,329968.50,815432.12
68334,2038/01/13 01:12:48 PM,325958.62,159505.11,329968.69,815432.44
68335,2038/01/13 01:27:48 PM,325958.69,159505.14,329968.91,815432.75
68336,2038/01/13 01:42:49 PM,325958.75,159505.16,329969.09,815433.00
68337,2038/01/13 01:57:49 PM,325958.81,159505.17,329969.31,815433.31
68338,2038/01/13 02:12:49 PM,325958.87,159505.20,329969.53,815433.62
68339,2038/01/13 02:27:50 PM,325958.91,159505.22,329969.72,815433.87
68340,2038/01/13 02:42:50 PM,325958.97,159505.25,329969.91,815434.12
68341,2038/01/13 02:57:51 PM,325959.03,159505.27,329970.12,815434.44
68342,2038/01/13 03:12:51 PM,325959.06,159505.30,329970.31,815434.69
68343,2038/01/13 03:27:52 PM,325959.19,159505.34,329970.56,815435.12
68344,2038/01/13 03:42:52 PM,325959.22,159505.37,329970.78,815435.37
68345,2038/01/13 03:57:53 PM,325959.28,159505.39,329970.97,815435.62
68346,2038/01/13 04:12:53 PM,325959.34,159505.42,329971.16,815435.87
68347,2038/01/13 04:27:54 PM,325959.37,159505.44,329971.37,815436.19
68348,2038/01/13 04:42:54 PM,325959.44,159505.47,329971.56,815436.50
68349,2038/01/13 04:57:55 PM,325959.50,159505.48,329971.75,815436.75
68350,2038/01/13 05:12:55 PM,325959.56,159505.52,329971.94,815437.00
68351,2038/01/13 05:27:56 PM,325959.59,159505.53,329972.16,815437.25
68352,2038/01/13 05:42:56 PM,325959.66,159505.55,329972.34,815437.50
68353,2038/01/13 05:57:57 PM,325959.72,159505.58,329972.53,815437.87
68354,2038/01/13 06:12:57 PM,325959.78,159505.59,329972.72,815438.12
68355,2038/01/13 06:27:58 PM,325959.84,159505.62,329972.91,815438.37
68356,2038/01/13 06:42:58 PM,325959.91,159505.64,329973.12,815438.69
68357,2038/01/13 06:57:59 PM,325959.94,159505.66,329973.31,815438.87
68358,2038/01/13 07:12:59 PM,325960.00,159505.69,329973.50,815439.19
68359,2038/01/13 07:28:00 PM,325960.06,159505.70,329973.69,815439.44
68360,2038/01/13 07:43:00 PM,325960.12,159505.73,329973.87,815439.75
68361,2038/01/13 07:58:01 PM,325960.19,159505.75,329974.06,815440.00
68362,2038/01/13 08:13:01 PM,325960.25,159505.78,329974.25,815440.25
68363,2038/01/13 08:28:02 PM,325960.28,159505.80,329974.44,815440.50
68364,2038/01/13 08:43:02 PM,325960.34,159505.83,329974.62,815440.81
68365,2038/01/13 08:58:03 PM,325960.41,159505.84,329974.81,815441.06
68366,2038/01/13 09:13:03 PM,325960.47,159505.87,329975.00,815441.37
68367,2038/01/13 09:28:04 PM,325960.53,159505.89,329975.19,815441.62
68368,2038/01/13 09:43:04 PM,325960.59,159505.91,329975.37,815441.87
68369,2038/01/13 09:58:05 PM,325960.66,159505.94,329975.59,815442.19
68370,2038/01/13 10:13:05 PM,325960.72,159505.95,329975.78,815442.50
68371,2038/01/13 10:28:06 PM,325960.78,159505.97,329975.97,815442.75
68372,2038/01/13 10:43:06 PM,325960.84,159506.00,329976.16,815443.00
68373,2038/01/13 10:58:06 PM,325960.94,159506.02,329976.34,815443.25
68374,2038/01/13 11:13:07 PM,325961.00,159506.03,329976.53,815443.56
68375,2038/01/13 11:28:07 PM,325961.06,159506.06,329976.72,815443.87
68376,2038/01/13 11:43:08 PM,325961.12,159506.08,329976.94,815444.12
68377,2038/01/13 11:58:08 PM,325961.19,159506.09,329977.12,815444.37
68378,2038/01/14 12:13:09 AM,325961.25,159506.12,329977.31,815444.69
68379,2038/01/14 12:28:09 AM,325961.31,159506.14,329977.50,815444.94
68380,2038/01/14 12:43:10 AM,325961.37,159506.16,329977.69,815445.25
68381,2038/01/14 12:58:10 AM,325961.44,159506.19,329977.87,815445.50
68382,2038/01/14 01:13:11 AM,325961.50,159506.20,329978.06,815445.75
68383,2038/01/14 01:28:11 AM,325961.56,159506.23,329978.25,815446.06
68384,2038/01/14 01:43:12 AM,325961.62,159506.25,329978.44,815446.31
68385,2038/01/14 01:58:12 AM,325961.69,159506.28,329978.59,815446.56
68386,2038/01/14 02:13:13 AM,325961.75,159506.30,329978.78,815446.87
68387,2038/01/14 02:28:13 AM,325961.81,159506.33,329978.97,815447.12
68388,2038/01/14 02:43:14 AM,325961.87,159506.34,329979.16,815447.37
68389,2038/01/14 02:58:14 AM,325961.94,159506.37,329979.34,815447.62
68390,2038/01/14 03:13:15 AM,325962.00,159506.39,329979.53,815447.87
68391,2038/01/14 03:28:15 AM,325962.06,159506.42,329979.72,815448.25
68392,2038/01/14 03:43:16 AM,325962.09,159506.44,329979.91,815448.44
68393,2038/01/14 03:58:16 AM,325962.16,159506.45,329980.09,815448.75
68394,2038/01/14 04:13:17 AM,325962.22,159506.48,329980.28,815449.00
68395,2038/01/14 04:28:17 AM,325962.31,159506.52,329980.47,815449.25
68396,2038/01/14 04:43:18 AM,325962.34,159506.53,329980.66,815449.50
68397,2038/01/14 04:58:18 AM,325962.41,159506.55,329980.84,815449.75
68398,2038/01/14 05:13:19 AM,325962.59,159506.66,329981.12,815450.37
68399,2038/01/14 05:28:19 AM,325963.00,159506.89,329981.66,815451.50
68400,2038/01/14 05:43:20 AM,325963.28,159507.12,329982.06,815452.50
68401,2038/01/14 05:58:20 AM,325963.50,159507.28,329982.41,815453.19
68402,2038/01/14 06:13:21 AM,325963.69,159507.42,329982.69,815453.81
68403,2038/01/14 06:28:21 AM,325963.94,159507.56,329983.06,815454.56
68404,2038/01/14 06:43:22 AM,325964.22,159507.72,329983.47,815455.37
68405,2038/01/14 06:58:22 AM,325974.28,159517.33,329993.28,815484.87
68406,2038/01/14 07:13:22 AM,325995.72,159537.98,330014.09,815547.75
68407,2038/01/14 07:28:23 AM,326014.81,159556.42,330032.66,815603.87
68408,2038/01/14 07:43:23 AM,326034.34,159575.36,330051.56,815661.25
68409,2038/01/14 07:58:24 AM,326040.44,159581.36,330057.75,815679.56
68410,2038/01/14 08:13:24 AM,326044.44,159585.27,330061.87,815691.56
68411,2038/01/14 08:28:25 AM,326048.53,159589.27,330066.16,815704.00
68412,2038/01/14 08:43:25 AM,326052.59,159593.27,330070.44,815716.31
68413,2038/01/14 08:58:26 AM,326056.84,159597.58,330075.00,815729.44
68414,2038/01/14 09:13:26 AM,326060.91,159601.66,330079.34,815741.87
68415,2038/01/14 09:28:27 AM,326069.59,159610.52,330088.28,815768.37
68416,2038/01/14 09:43:27 AM,326101.31,159641.67,330119.25,815862.25
68417,2038/01/14 09:58:28 AM,326128.78,159668.86,330146.22,815943.87
68418,2038/01/14 10:13:28 AM,326156.00,159695.80,330172.94,816024.75
68419,2038/01/14 10:28:29 AM,326182.81,159722.42,330199.22,816104.50
68420,2038/01/14 10:43:29 AM,326192.62,159732.61,330209.28,816134.50
68421,2038/01/14 10:58:30 AM,326199.06,159739.48,330216.06,816154.62
68422,2038/01/14 11:13:30 AM,326205.34,159746.27,330222.78,816174.37
68423,2038/01/14 11:28:31 AM,326211.94,159753.22,330229.62,816194.75
68424,2038/01/14 11:43:31 AM,326218.56,159760.08,330236.47,816215.12
68425,2038/01/14 11:58:32 AM,326225.16,159767.17,330243.41,816235.75
68426,2038/01/14 12:13:32 PM,326231.72,159774.09,330250.16,816256.00
68427,2038/01/14 12:28:33 PM,326238.25,159780.97,330256.97,816276.19
68428,2038/01/14 12:43:33 PM,326244.75,159787.84,330263.81,816296.37
68429,2038/01/14 12:58:34 PM,326251.59,159795.11,330270.91,816317.62
68430,2038/01/14 01:13:34 PM,326258.06,159801.94,330277.69,816337.69
68431,2038/01/14 01:28:35 PM,326265.03,159809.22,330284.87,816359.12
68432,2038/01/14 01:43:35 PM,326273.19,159817.62,330293.19,816384.00
68433,2038/01/14 01:58:36 PM,326282.28,159827.14,330302.47,816411.87
68434,2038/01/14 02:13:36 PM,326291.56,159836.72,330311.81,816440.12
68435,2038/01/14 02:28:37 PM,326300.56,159846.14,330321.06,816467.75
68436,2038/01/14 02:43:37 PM,326309.69,159855.58,330330.34,816495.62
68437,2038/01/14 02:58:37 PM,326319.09,159865.28,330339.87,816524.25
68438,2038/01/14 03:13:38 PM,326328.31,159874.78,330349.28,816552.37
68439,2038/01/14 03:28:38 PM,326332.47,159879.05,330353.66,816565.12
68440,2038/01/14 03:43:39 PM,326334.97,159881.53,330356.37,816572.87
68441,2038/01/14 03:58:39 PM,326335.03,159881.56,330356.59,816573.19
68442,2038/01/14 04:13:40 PM,326335.09,159881.58,330356.78,816573.50
68443,2038/01/14 04:28:40 PM,326335.16,159881.61,330357.00,816573.75
68444,2038/01/14 04:43:41 PM,326335.22,159881.62,330357.19,816574.00
68445,2038/01/14 04:58:41 PM,326335.28,159881.66,330357.37,816574.31
68446,2038/01/14 05:13:42 PM,326335.31,159881.67,330357.56,816574.56
68447,2038/01/14 05:28:42 PM,326335.37,159881.69,330357.75,816574.81
68448,2038/01/14 05:43:43 PM,326335.44,159881.72,330357.97,816575.12
68449,2038/01/14 05:58:43 PM,326335.50,159881.73,330358.16,816575.37
68450,2038/01/14 06:13:44 PM,326335.56,159881.77,330358.34,816575.62
68451,2038/01/14 06:28:44 PM,326335.62,159881.78,330358.53,816575.94
68452,2038/01/14 06:43:45 PM,326335.69,159881.81,330358.72,816576.25
68453,2038/01/14 06:58:45 PM,326335.75,159881.83,330358.91,816576.50
68454,2038/01/14 07:13:46 PM,326335.81,159881.84,330359.09,816576.75
68455,2038/01/14 07:28:46 PM,326335.87,159881.87,330359.28,816577.00
68456,2038/01/14 07:43:47 PM,326335.94,159881.89,330359.47,816577.25
68457,2038/01/14 07:58:47 PM,326336.00,159881.91,330359.66,816577.56
68458,2038/01/14 08:13:48 PM,326336.09,159881.94,330359.87,816577.87
68459,2038/01/14 08:28:48 PM,326336.16,159881.95,330360.06,816578.19
68460,2038/01/14 08:43:49 PM,326336.22,159881.98,330360.25,816578.44
68461,2038/01/14 08:58:49 PM,326336.28,159882.00,330360.44,816578.75
68462,2038/01/14 09:13:50 PM,326336.34,159882.03,330360.62,816579.00
68463,2038/01/14 09:28:50 PM,326336.41,159882.05,330360.81,816579.25
68464,2038/01/14 09:43:51 PM,326336.47,159882.08,330361.00,816579.56
68465,2038/01/14 09:58:51 PM,326336.53,159882.09,330361.19,816579.81
68466,2038/01/14 10:13:52 PM,326336.62,159882.12,330361.37,816580.12
68467,2038/01/14 10:28:52 PM,326336.69,159882.14,330361.56,816580.37
68468,2038/01/14 10:43:53 PM,326336.75,159882.17,330361.75,816580.69
68469,2038/01/14 10:58:53 PM,326336.81,159882.19,330361.94,816580.94
68470,2038/01/14 11:13:53 PM,326336.87,159882.20,330362.12,816581.19
68471,2038/01/14 11:28:54 PM,326336.94,159882.23,330362.31,816581.50
68472,2038/01/14 11:43:54 PM,326337.00,159882.25,330362.50,816581.75
68473,2038/01/14 11:58:55 PM,326337.06,159882.28,330362.69,816582.00
68474,2038/01/15 12:13:55 AM,326337.12,159882.30,330362.87,816582.31
68475,2038/01/15 12:28:56 AM,326337.19,159882.31,330363.06,816582.56
68476,2038/01/15 12:43:56 AM,326337.25,159882.34,330363.25,816582.87
68477,2038/01/15 12:58:57 AM,326337.31,159882.36,330363.44,816583.12
68478,2038/01/15 01:13:57 AM,326337.37,159882.39,330363.62,816583.37
68479,2038/01/15 01:28:58 AM,326337.44,159882.41,330363.81,816583.62
68480,2038/01/15 01:43:58 AM,326337.50,159882.44,330364.00,816583.94
68481,2038/01/15 01:58:59 AM,326337.56,159882.45,330364.19,816584.19
68482,2038/01/15 02:13:59 AM,326337.62,159882.47,330364.37,816584.50
68483,2038/01/15 02:29:00 AM,326337.69,159882.50,330364.59,816584.75
68484,2038/01/15 02:44:00 AM,326337.75,159882.52,330364.78,816585.00
68485,2038/01/15 02:59:01 AM,326337.81,159882.55,330364.97,816585.37
68486,2038/01/15 03:14:01 AM,326337.87,159882.56,330365.16,816585.62
68487,2038/01/15 03:29:02 AM,326337.94,159882.59,330365.34,816585.87
68488,2038/01/15 03:44:02 AM,326338.00,159882.61,330365.53,816586.12
68489,2038/01/15 03:59:03 AM,326338.06,159882.62,330365.72,816586.37
68490,2038/01/15 04:14:03 AM,326338.12,159882.64,330365.91,816586.62
68491,2038/01/15 04:29:04 AM,326338.19,159882.67,330366.09,816587.00
68492,2038/01/15 04:44:04 AM,326338.25,159882.69,330366.28,816587.25
68493,2038/01/15 04:59:05 AM,326338.31,159882.72,330366.47,816587.50
68494,2038/01/15 05:14:05 AM,326338.37,159882.73,330366.66,816587.75
68495,2038/01/15 05:29:06 AM,326338.44,159882.77,330366.84,816588.00
68496,2038/01/15 05:44:06 AM,326338.53,159882.78,330367.03,816588.37
68497,2038/01/15 05:59:07 AM,326338.59,159882.80,330367.22,816588.62
68498,2038/01/15 06:14:07 AM,326338.66,159882.83,330367.44,816588.94
68499,2038/01/15 06:29:07 AM,326338.72,159882.84,330367.62,816589.19
68500,2038/01/15 06:44:08 AM,326338.78,159882.87,330367.81,816589.50
68501,2038/01/15 06:59:08 AM,326338.84,159882.89,330368.00,816589.75
68502,2038/01/15 07:14:09 AM,326338.91,159882.92,330368.19,816590.00
68503,2038/01/15 07:29:09 AM,326338.94,159882.94,330368.37,816590.25
68504,2038/01/15 07:44:10 AM,326339.00,159882.95,330368.56,816590.50
68505,2038/01/15 07:59:10 AM,326339.06,159882.98,330368.75,816590.81
68506,2038/01/15 08:14:11 AM,326339.12,159883.00,330368.97,816591.12
68507,2038/01/15 08:29:11 AM,326339.19,159883.03,330369.16,816591.37
68508,2038/01/15 08:44:12 AM,326339.25,159883.05,330369.34,816591.62
68509,2038/01/15 08:59:12 AM,326339.31,159883.06,330369.53,816591.87
68510,2038/01/15 09:14:13 AM,326339.37,159883.09,330369.72,816592.19
68511,2038/01/15 09:29:13 AM,326339.44,159883.12,330369.94,816592.50
68512,2038/01/15 09:44:14 AM,326339.50,159883.14,330370.12,816592.75
68513,2038/01/15 09:59:14 AM,326339.56,159883.17,330370.31,816593.06
68514,2038/01/15 10:14:15 AM,326339.62,159883.19,330370.53,816593.37
68515,2038/01/15 10:29:15 AM,326339.69,159883.20,330370.72,816593.62
68516,2038/01/15 10:44:16 AM,326339.75,159883.23,330370.91,816593.87
68517,2038/01/15 10:59:16 AM,326339.81,159883.25,330371.12,816594.19
68518,2038/01/15 11:14:17 AM,326339.87,159883.27,330371.31,816594.44
68519,2038/01/15 11:29:17 AM,326339.91,159883.30,330371.50,816594.69
68520,2038/01/15 11:44:18 AM,326339.97,159883.33,330371.72,816595.00
68521,2038/01/15 11:59:18 AM,326340.03,159883.34,330371.91,816595.25
68522,2038/01/15 12:14:19 PM,326340.09,159883.36,330372.12,816595.56
68523,2038/01/15 12:29:19 PM,326340.16,159883.39,330372.31,816595.87
68524,2038/01/15 12:44:20 PM,326340.22,159883.41,330372.50,816596.12
68525,2038/01/15 12:59:20 PM,326340.28,159883.44,330372.72,816596.44
68526,2038/01/15 01:14:21 PM,326340.31,159883.45,330372.91,816596.62
68527,2038/01/15 01:29:21 PM,326340.37,159883.47,330373.12,816597.00
68528,2038/01/15 01:44:22 PM,326340.44,159883.50,330373.31,816597.25
68529,2038/01/15 01:59:22 PM,326340.50,159883.52,330373.53,816597.50
